Gene name	GO term accession
TRMT10B	GO:0005654
TRMT10B	GO:0008168
TRMT10B	GO:0032259
TRMT10B	GO:0030488
TRMT10B	GO:0000049
TRMT10B	GO:0009019
TRMT10B	GO:0002939
TRMT10B	GO:0052905
TRMT10B	GO:0045039
TRMT10B	GO:0005743
TRMT10B	GO:0005829
TRMT10B	GO:0042721
HDAC9	GO:0004407
HDAC9	GO:0016575
HDAC9	GO:0006325
HDAC9	GO:0000118
HDAC9	GO:0005634
HDAC9	GO:0016787
HDAC9	GO:0046872
HDAC9	GO:0050896
HDAC9	GO:0009889
PACS2	GO:0000045
PACS2	GO:0032469
PACS2	GO:0034497
PACS2	GO:0072659
PACS2	GO:1990456
PACS2	GO:0005739
PACS2	GO:0005783
PACS2	GO:0044325
WIPF3	
WIPF3	GO:0030048
WIPF3	GO:0005884
EXOSC3	GO:0003723
EXOSC3	GO:0000178
EXOSC3	GO:0031090
EXOSC3	GO:0005737
EXOSC3	GO:0006364
EXOSC3	GO:0000467
EXOSC3	GO:0034427
EXOSC3	GO:0034475
EXOSC3	GO:0071051
EXOSC3	GO:0000176
EXOSC3	GO:0000177
EXOSC3	GO:0071035
EXOSC3	GO:0071038
EXOSC3	GO:0043928
EXOSC3	GO:0071034
EXOSC3	GO:0006396
EXOSC3	GO:0006401
EXOSC3	GO:0045006
EXOSC3	GO:0045190
EXOSC3	GO:0045830
EXOSC3	GO:0000791
EXOSC3	GO:0005634
EXOSC3	GO:0005654
EXOSC3	GO:0005730
EXOSC3	GO:0005829
MPPED2	GO:0016787
LRRC4C	GO:0005515
LRRC4C	GO:0016020
LRRC4C	GO:0016021
LRRC4C	GO:0005886
LRRC4C	GO:0007165
LRRC4C	GO:0099560
LRRC4C	GO:0098978
LRRC4C	GO:0099061
LRRC4C	GO:0050804
LRRC4C	GO:0098632
LRRC4C	GO:0050770
LRRC4C	GO:0050839
LRRC4C	GO:0098685
PRR15	
DCAF10	GO:0005515
DCAF10	GO:0080008
FIGNL1	GO:0005524
FIGNL1	GO:0016887
FIGNL1	GO:0000166
FIGNL1	GO:0008568
FIGNL1	GO:0000226
FIGNL1	GO:0001649
FIGNL1	GO:0007140
FIGNL1	GO:0010569
FIGNL1	GO:0033687
FIGNL1	GO:0043066
FIGNL1	GO:0051726
FIGNL1	GO:0071479
FIGNL1	GO:2001243
FIGNL1	GO:0000228
FIGNL1	GO:0005634
FIGNL1	GO:0005737
FIGNL1	GO:0048471
CHN2	GO:0007165
CHN2	GO:0005096
CHN2	GO:0043547
CHN2	GO:0045202
DIO3	GO:0004800
DIO3	GO:0016491
DIO3	GO:0005886
DIO3	GO:0016020
DIO3	GO:0016021
DIO3	GO:0010008
DIO3	GO:0005768
DIO3	GO:0042446
DIO3	GO:0042403
DIO3	GO:0033798
DIO3	GO:0043231
SEC61G	GO:0016020
SEC61G	GO:0006886
SEC61G	GO:0015031
SEC61G	GO:0006605
SEC61G	GO:0008320
SEC61G	GO:0016021
SEC61G	GO:0005789
SEC61G	GO:0031204
SEC61G	GO:0071806
SEC61G	GO:0071261
SEC61G	GO:0043022
	GO:0051724
	GO:1990542
	GO:1990549
PRKCQ	GO:0005524
PRKCQ	GO:0006468
PRKCQ	GO:0004674
PRKCQ	GO:0004672
PRKCQ	GO:0004697
PRKCQ	GO:0000166
PRKCQ	GO:0016301
PRKCQ	GO:0016310
PRKCQ	GO:0016020
PRKCQ	GO:0005737
PRKCQ	GO:0016740
PRKCQ	GO:0106310
PRKCQ	GO:0004698
PRKCQ	GO:0034451
PRKCQ	GO:0016235
PRKCQ	GO:0005886
PRKCQ	GO:0001772
PRKCQ	GO:2000570
PRKCQ	GO:2000563
PRKCQ	GO:2000318
PRKCQ	GO:1904355
PRKCQ	GO:0090330
PRKCQ	GO:0060326
PRKCQ	GO:0070233
PRKCQ	GO:0051973
PRKCQ	GO:0051092
PRKCQ	GO:0050870
PRKCQ	GO:0046627
PRKCQ	GO:0042110
PRKCQ	GO:0035739
PRKCQ	GO:0035556
PRKCQ	GO:0032753
PRKCQ	GO:0032743
PRKCQ	GO:0032740
PRKCQ	GO:0032212
PRKCQ	GO:0006509
PRKCQ	GO:0006355
PAX6	GO:0003677
PAX6	GO:0006355
PAX6	GO:0000981
PAX6	GO:0000978
PAX6	GO:0006357
PAX6	GO:0005634
PAX6	GO:0048856
PAX6	GO:0005737
PAX6	GO:0005829
PAX6	GO:0005654
PAX6	GO:0000785
PAX6	GO:2000178
PAX6	GO:1990830
PAX6	GO:1904798
PAX6	GO:0080111
PAX6	GO:0061351
PAX6	GO:0061303
PAX6	GO:0061072
PAX6	GO:0060041
PAX6	GO:0050767
PAX6	GO:0050680
PAX6	GO:0048708
PAX6	GO:0048596
PAX6	GO:0048505
PAX6	GO:0045944
PAX6	GO:0045893
PAX6	GO:0045665
PAX6	GO:0045664
PAX6	GO:0045165
PAX6	GO:0043010
PAX6	GO:0042593
PAX6	GO:0042462
PAX6	GO:0033365
PAX6	GO:0032808
PAX6	GO:0030900
PAX6	GO:0030858
PAX6	GO:0030334
PAX6	GO:0030216
PAX6	GO:0030182
PAX6	GO:0030154
PAX6	GO:0023019
PAX6	GO:0021987
PAX6	GO:0021986
PAX6	GO:0021983
PAX6	GO:0021978
PAX6	GO:0021905
PAX6	GO:0021902
PAX6	GO:0021798
PAX6	GO:0021796
PAX6	GO:0021778
PAX6	GO:0021543
PAX6	GO:0021517
PAX6	GO:0016573
PAX6	GO:0010628
PAX6	GO:0010468
PAX6	GO:0010467
PAX6	GO:0009953
PAX6	GO:0009952
PAX6	GO:0009950
PAX6	GO:0009786
PAX6	GO:0009611
PAX6	GO:0008283
PAX6	GO:0007435
PAX6	GO:0007420
PAX6	GO:0007411
PAX6	GO:0007409
PAX6	GO:0007406
PAX6	GO:0007405
PAX6	GO:0007224
PAX6	GO:0006468
PAX6	GO:0006366
PAX6	GO:0006338
PAX6	GO:0006306
PAX6	GO:0003322
PAX6	GO:0003309
PAX6	GO:0003002
PAX6	GO:0002088
PAX6	GO:0002067
PAX6	GO:0002052
PAX6	GO:0001933
PAX6	GO:0001764
PAX6	GO:0001709
PAX6	GO:0001568
PAX6	GO:0000132
PAX6	GO:0000122
PAX6	GO:1990837
PAX6	GO:0071837
PAX6	GO:0070412
PAX6	GO:0070410
PAX6	GO:0043565
PAX6	GO:0035035
PAX6	GO:0031625
PAX6	GO:0031490
PAX6	GO:0019901
PAX6	GO:0003723
PAX6	GO:0003700
PAX6	GO:0003682
PAX6	GO:0001228
PAX6	GO:0001227
PAX6	GO:0001221
PAX6	GO:0000979
PAX6	GO:0000976
PLXNA2	GO:0005515
PLXNA2	GO:0007165
PLXNA2	GO:0017154
PLXNA2	GO:0071526
PLXNA2	GO:0000166
PLXNA2	GO:0005524
PLXNA2	GO:0016301
PLXNA2	GO:0016310
PLXNA2	GO:0005886
PLXNA2	GO:0016020
PLXNA2	GO:0016021
PLXNA2	GO:0005887
PLXNA2	GO:0016740
PLXNA2	GO:0043087
PLXNA2	GO:0030334
PLXNA2	GO:0008360
PLXNA2	GO:0007162
PLXNA2	GO:0050772
PLXNA2	GO:1902287
PLXNA2	GO:0002116
PLXNA2	GO:0042802
PLXNA2	GO:0001756
PLXNA2	GO:0007166
PLXNA2	GO:0021915
PLXNA2	GO:0021935
PLXNA2	GO:0051642
PLXNA2	GO:0060037
PLXNA2	GO:0060174
PPP2R5C	GO:0019888
PPP2R5C	GO:0000159
PPP2R5C	GO:0007165
PPP2R5C	GO:0005634
PPP2R5C	GO:0050790
PPP2R5C	GO:0005829
PPP2R5C	GO:0006470
PPP2R5C	GO:0072542
SHB	GO:0007165
SHB	GO:0001784
SHB	GO:0001568
SHB	GO:0006469
SHB	GO:0030097
SHB	GO:0042100
SHB	GO:0045624
SHB	GO:0045931
SHB	GO:0048514
SHB	GO:0050852
SHB	GO:0071425
SHB	GO:1900194
SHB	GO:0005654
SHB	GO:0005829
SHB	GO:0036464
CPVL	GO:0006508
CPVL	GO:0004185
FOXE1	GO:0006355
FOXE1	GO:0003700
FOXE1	GO:0043565
FOXE1	GO:0000978
FOXE1	GO:0000981
FOXE1	GO:0003677
FOXE1	GO:0006357
FOXE1	GO:0005634
FOXE1	GO:0030154
FOXE1	GO:0009653
FOXE1	GO:1990837
FOXE1	GO:0006590
FOXE1	GO:0016477
FOXE1	GO:0030878
FOXE1	GO:0031069
FOXE1	GO:0045893
FOXE1	GO:0048538
FOXE1	GO:0048562
FOXE1	GO:0060021
FOXE1	GO:0060022
FOXE1	GO:0060023
FOXE1	GO:0060465
FOXE1	GO:1904888
ELP4	GO:0002098
ELP4	GO:0033588
ELP4	GO:0016020
ELP4	GO:0016021
ELP4	GO:0005634
ELP4	GO:0005737
ELP4	GO:0050790
ELP4	GO:0000993
ELP4	GO:0008607
ELP4	GO:0006357
ELP4	GO:0005654
ELP4	GO:0008023
	GO:0019464
	GO:0005960
EGFR	GO:0016021
EGFR	GO:0005524
EGFR	GO:0006468
EGFR	GO:0004672
EGFR	GO:0007169
EGFR	GO:0004713
EGFR	GO:0000166
EGFR	GO:0016301
EGFR	GO:0016310
EGFR	GO:0016020
EGFR	GO:0016740
EGFR	GO:0050896
EGFR	GO:0018108
EGFR	GO:0004714
EGFR	GO:0098590
EGFR	GO:0042127
EGFR	GO:0061098
EGFR	GO:0003682
EGFR	GO:0004888
EGFR	GO:0005006
EGFR	GO:0019899
EGFR	GO:0019900
EGFR	GO:0019903
EGFR	GO:0030235
EGFR	GO:0030296
EGFR	GO:0031625
EGFR	GO:0042802
EGFR	GO:0051015
EGFR	GO:0001934
EGFR	GO:0007165
EGFR	GO:0007166
EGFR	GO:0007173
EGFR	GO:0008284
EGFR	GO:0010750
EGFR	GO:0014066
EGFR	GO:0030307
EGFR	GO:0030335
EGFR	GO:0033138
EGFR	GO:0034614
EGFR	GO:0038083
EGFR	GO:0038134
EGFR	GO:0042177
EGFR	GO:0042327
EGFR	GO:0043066
EGFR	GO:0043406
EGFR	GO:0045737
EGFR	GO:0045739
EGFR	GO:0045740
EGFR	GO:0045893
EGFR	GO:0045944
EGFR	GO:0046328
EGFR	GO:0046777
EGFR	GO:0050679
EGFR	GO:0050730
EGFR	GO:0050999
EGFR	GO:0051897
EGFR	GO:0070141
EGFR	GO:0070372
EGFR	GO:0070374
EGFR	GO:0071276
EGFR	GO:0071392
EGFR	GO:0090263
EGFR	GO:0098609
EGFR	GO:1900020
EGFR	GO:1900087
EGFR	GO:1901224
EGFR	GO:1903078
EGFR	GO:1903800
EGFR	GO:1905208
EGFR	GO:0005634
EGFR	GO:0005737
EGFR	GO:0005768
EGFR	GO:0005886
EGFR	GO:0009986
EGFR	GO:0010008
EGFR	GO:0016323
EGFR	GO:0030054
EGFR	GO:0031901
EGFR	GO:0032587
EGFR	GO:0032991
EGFR	GO:0043235
EGFR	GO:0044214
EGFR	GO:0045121
EGFR	GO:0048471
EGFR	GO:0097489
EGFR	GO:0097708
EGFR	GO:0005887
EGFR	GO:0030154
EGFR	GO:0048408
EGFR	GO:0033674
EGFR	GO:0009925
CREB5	GO:0006355
CREB5	GO:0003700
CREB5	GO:0003677
CREB5	GO:0005634
CREB5	GO:0000978
CREB5	GO:0000981
CREB5	GO:0006357
CREB5	GO:0035497
CREB5	GO:1990837
CREB5	GO:0045893
THSD7A	GO:0016020
THSD7A	GO:0016021
THSD7A	GO:0005886
THSD7A	GO:0031532
C16orf46	GO:0005654
C16orf46	GO:0005829
C16orf46	
IMMP1L	GO:0016020
IMMP1L	GO:0006508
IMMP1L	GO:0008236
IMMP1L	GO:0004252
IMMP1L	GO:0006465
IMMP1L	GO:0016787
IMMP1L	GO:0005739
IMMP1L	GO:0005743
IMMP1L	GO:0008233
IMMP1L	GO:0006627
IMMP1L	GO:0042720
ZNF713	GO:0006355
ZNF713	GO:0000978
ZNF713	GO:0000981
ZNF713	GO:0046872
ZNF713	GO:0006357
ZNF713	GO:1990837
HRCT1	GO:0016020
HRCT1	GO:0016021
TMEM106B	GO:0016020
TMEM106B	GO:0016021
TMEM106B	GO:0007040
TMEM106B	GO:0032418
TMEM106B	GO:0005765
TMEM106B	GO:0048813
TMEM106B	GO:0007041
TMEM106B	GO:0005768
TMEM106B	GO:0005764
TMEM106B	GO:0051117
SPAAR	GO:0016020
SPAAR	GO:0016021
SPAAR	GO:0043416
SPAAR	GO:0071230
SPAAR	GO:1904262
SPAAR	GO:0031902
SPAAR	GO:0046611
SPAAR	GO:1905103
CENPN	GO:0007059
CENPN	GO:0051382
CENPN	GO:0005654
SEPTIN14	GO:0005525
SEPTIN14	GO:0000166
SEPTIN14	GO:0005737
SEPTIN14	GO:0005856
SEPTIN14	GO:0015630
SEPTIN14	GO:0003924
SEPTIN14	GO:0060090
SEPTIN14	GO:0008104
SEPTIN14	GO:0061640
SEPTIN14	GO:0005940
SEPTIN14	GO:0032153
SEPTIN14	GO:0031105
SEPTIN14	GO:0048471
SEPTIN14	GO:0043204
SEPTIN14	GO:0030425
SEPTIN14	GO:0030424
SEPTIN14	GO:0001669
SEPTIN14	GO:1905719
SEPTIN14	GO:0007286
SEPTIN14	GO:0001764
OR2S2	GO:0007186
OR2S2	GO:0016021
OR2S2	GO:0004930
OR2S2	GO:0004984
OR2S2	GO:0005886
OR2S2	GO:0016020
OR2S2	GO:0007165
OR2S2	GO:0007608
OR2S2	GO:0050896
OR2S2	GO:0050911
C7orf57	
DNAJC24	GO:0001671
DNAJC24	GO:0046872
DNAJC24	GO:0032781
DNAJC24	GO:0008270
DNAJC24	GO:0008198
DNAJC24	GO:0005634
DNAJC24	GO:0005829
DNAJC24	GO:0017183
DNAJC24	GO:0002098
VWDE	GO:0005509
BCL7C	GO:0008284
BCL7C	GO:0016514
BCL7C	GO:0006338
BCL7C	GO:0030071
BCL7C	GO:0070316
BCL7C	GO:2000045
BCL7C	GO:0140288
BCL7C	GO:1902459
BCL7C	GO:0045596
BCL7C	GO:2000819
BCL7C	GO:2000781
CCIN	GO:0005515
CCIN	GO:0051015
CCIN	GO:0030036
CCIN	GO:0007420
CCIN	GO:0015629
CCIN	GO:0032839
SUN3	GO:0005639
SUN3	GO:0016020
SUN3	GO:0016021
SUN3	GO:0034993
DCDC1	GO:0035556
DCDC1	GO:0008017
DCDC1	GO:1902412
DCDC1	GO:0030496
DCDC1	GO:0030246
CDYL2	GO:0003824
CDYL2	GO:0035064
CDYL2	GO:0005634
CDYL2	GO:0003714
CDYL2	GO:0045892
ZNF629	
ZNF629	GO:0005634
ZNF629	GO:0000978
ZNF629	GO:0006357
ZNF629	GO:0001228
ZNF629	GO:0045944
HUS1	GO:0005730
HUS1	GO:0000077
HUS1	GO:0030896
HUS1	GO:0000723
HUS1	GO:0033314
HUS1	GO:0000724
HUS1	GO:0031573
HUS1	GO:0035861
HUS1	GO:0006289
HUS1	GO:0044778
HUS1	GO:0005634
HUS1	GO:0071479
DYNLRB2	GO:0007018
DYNLRB2	GO:0005868
DYNLRB2	GO:0005737
DYNLRB2	GO:0110165
DYNLRB2	GO:0005856
DYNLRB2	GO:0005874
DYNLRB2	GO:0005813
DYNLRB2	GO:0045505
DYNLRB2	GO:0030286
DYNLRB2	
LANCL2	GO:0005975
LANCL2	GO:0005886
LANCL2	GO:0030864
LANCL2	GO:0005829
LANCL2	GO:0005654
LANCL2	GO:0005634
LANCL2	GO:0045892
LANCL2	GO:0009789
LANCL2	GO:0070273
LANCL2	GO:0032266
LANCL2	GO:0010314
PFKFB3	GO:0005524
PFKFB3	GO:0003824
PFKFB3	GO:0006003
PFKFB3	GO:0003873
PFKFB3	GO:0006000
PFKFB3	GO:0000166
PFKFB3	GO:0016301
PFKFB3	GO:0016310
PFKFB3	GO:0016787
PFKFB3	GO:0008152
PFKFB3	GO:0046835
PFKFB3	GO:0004331
PFKFB3	GO:0005654
SCIN	GO:0005509
SCIN	GO:0051015
SCIN	GO:0051014
SCIN	GO:0005856
SCIN	GO:0003779
SCIN	GO:0002102
SCIN	GO:0070161
SCIN	GO:0051693
SCIN	GO:0051127
SCIN	GO:0045654
SCIN	GO:0043065
SCIN	GO:0042989
SCIN	GO:0008285
DDC	GO:0003824
DDC	GO:0030170
DDC	GO:0006520
DDC	GO:0019752
DDC	GO:0016830
DDC	GO:0016831
DDC	GO:0016829
DDC	GO:0042423
DDC	GO:0004058
DDC	GO:0019899
DDC	GO:0036468
DDC	GO:0009636
DDC	GO:0005737
DDC	GO:0006584
DDC	GO:0042427
MAF	GO:0003677
MAF	GO:0006355
MAF	GO:0003700
MAF	GO:0005634
MAF	GO:0090575
MAF	GO:0005737
MAF	GO:0070306
MAF	GO:0048839
MAF	GO:0048468
MAF	GO:0045944
MAF	GO:0032330
MAF	GO:0030219
MAF	GO:0010628
MAF	GO:0002088
MAF	GO:0000122
MAF	GO:1990837
MAF	GO:0043565
MAF	GO:0042802
MAF	GO:0001228
IFTAP	
IFTAP	GO:0005829
IFTAP	GO:0007340
IFTAP	GO:0007283
IFTAP	GO:0120160
IFTAP	GO:0097731
IFTAP	GO:0009566
WWOX	GO:0005515
WWOX	GO:0005737
WWOX	GO:0006915
WWOX	GO:0016055
WWOX	GO:0016491
WWOX	GO:0003713
WWOX	GO:0019899
WWOX	GO:0001649
WWOX	GO:0030178
WWOX	GO:0045944
WWOX	GO:0048705
WWOX	GO:0071560
WWOX	GO:0072332
WWOX	GO:0097191
WWOX	GO:2001238
WWOX	GO:2001241
WWOX	GO:0005634
WWOX	GO:0005654
WWOX	GO:0005739
WWOX	GO:0005794
WWOX	GO:0005829
WWOX	GO:0005886
WWOX	GO:0005902
WWOX	GO:0090575
VOPP1	GO:0030659
VOPP1	GO:0016020
VOPP1	GO:0016021
VOPP1	GO:0031301
VOPP1	GO:0005768
RBM17	GO:0003723
RBM17	GO:0003676
RBM17	GO:0045292
RBM17	GO:0005634
RBM17	GO:0000398
RBM17	GO:0006397
RBM17	GO:0008380
RBM17	GO:0005681
RBM17	GO:0005654
RBM17	GO:0000380
RBM17	GO:0032991
AHSP	GO:0006457
AHSP	GO:0030492
AHSP	GO:0030218
AHSP	GO:0050821
AHSP	GO:0005737
IL2RA	GO:0004911
IL2RA	GO:0019976
IL2RA	GO:0016020
IL2RA	GO:0016021
IL2RA	GO:0038110
IL2RA	GO:0002664
RUSF1	
	GO:0033177
	GO:0016469
	GO:0030672
	GO:0030665
	GO:0005774
CLEC3A	GO:0005615
CLEC3A	GO:0030246
CLEC3A	GO:0001503
ARL4A	GO:0005525
ARL4A	GO:0003924
ARL4A	GO:0000166
ARL4A	GO:0005886
ARL4A	GO:0016192
ARL4A	GO:0006886
ARL4A	GO:0050873
ARL4A	GO:0005634
ARL4A	GO:0005654
ARL4A	GO:0005730
ARL4A	GO:0005829
RAG2	GO:0003677
RAG2	GO:0005634
RAG2	GO:0005515
RAG2	GO:0006310
RAG2	GO:0016567
RAG2	GO:0043565
RAG2	GO:0033151
RAG2	GO:0097519
RAG2	GO:0003682
RAG2	GO:0005546
RAG2	GO:0005547
RAG2	GO:0008270
RAG2	GO:0035064
RAG2	GO:0035091
RAG2	GO:0043325
RAG2	GO:0061630
RAG2	GO:0080025
RAG2	GO:0002326
RAG2	GO:0002331
RAG2	GO:0002358
RAG2	GO:0002360
RAG2	GO:0030183
RAG2	GO:0030217
RAG2	GO:0033077
RAG2	GO:0035265
RAG2	GO:0042742
RAG2	GO:0046622
RAG2	GO:1904155
PGAM2	GO:0006096
PGAM2	GO:0003824
PGAM2	GO:0016868
PGAM2	GO:0004619
PGAM2	GO:0016787
PGAM2	GO:0016853
PGAM2	GO:0004082
PGAM2	GO:0042802
PGAM2	GO:0006941
VAT1L	GO:0008270
VAT1L	GO:0016491
NDUFA4	GO:0016020
NDUFA4	GO:0016021
NDUFA4	GO:0005751
RAG1	GO:0043565
RAG1	GO:0004519
RAG1	GO:0061630
RAG1	GO:0033151
RAG1	GO:0005634
RAG1	GO:0003677
RAG1	GO:0004518
RAG1	GO:0016787
RAG1	GO:0046872
RAG1	GO:0016740
RAG1	GO:0003824
RAG1	GO:0008152
RAG1	GO:0006310
RAG1	GO:0006325
RAG1	GO:0090305
RAG1	GO:0008270
RAG1	GO:0042803
RAG1	GO:0002250
RAG1	GO:0004842
RAG1	GO:0042393
RAG1	GO:0010390
RAG1	GO:0030183
RAG1	GO:0033077
RAG1	GO:1990238
RAG1	GO:0002331
RAG1	GO:0097519
RAG1	GO:1905347
RAG1	GO:0042802
RAG1	GO:0043029
RAG1	GO:0043154
RAG1	GO:0045580
RAG1	GO:0045582
RAG1	GO:0048538
RAG1	GO:0051865
RAG1	GO:0070233
RAG1	GO:0070244
TBC1D24	GO:0031175
TBC1D24	GO:0005886
TBC1D24	GO:0016020
TBC1D24	GO:0031410
TBC1D24	GO:0042995
TBC1D24	GO:0045202
TBC1D24	GO:0098793
TBC1D24	GO:0030659
TBC1D24	GO:0070161
TBC1D24	GO:0050790
TBC1D24	GO:0005096
TBC1D24	GO:0031594
TBC1D24	GO:0030054
TBC1D24	GO:0005737
TBC1D24	GO:1903204
TBC1D24	GO:1902083
TBC1D24	GO:0061564
TBC1D24	GO:0048488
TBC1D24	GO:0036475
TBC1D24	GO:0016358
MC1R	GO:0007186
MC1R	GO:0016021
MC1R	GO:0004930
MC1R	GO:0004977
MC1R	GO:0004980
MC1R	GO:0005737
MC1R	GO:0005886
MC1R	GO:0016020
MC1R	GO:0007165
MC1R	GO:0007189
MC1R	GO:0019222
MC1R	GO:0031625
MC1R	GO:0010739
MC1R	GO:0019233
MC1R	GO:0032720
MC1R	GO:0035556
MC1R	GO:0042438
MC1R	GO:0045944
MC1R	GO:0051897
MC1R	GO:0070914
MC1R	GO:0090037
PHF14	GO:0046872
PHF14	GO:0006357
PHF14	GO:0070776
PHF14	GO:0000122
PHF14	GO:0002314
PHF14	GO:0008285
PHF14	GO:0010463
PHF14	GO:0048286
PHF14	GO:0060916
PHF14	GO:0072201
PHF14	GO:2000584
PHF14	GO:2000791
PHF14	GO:0005634
DBNL	GO:0005515
DBNL	GO:0051015
DBNL	GO:0003779
DBNL	GO:0006898
DBNL	GO:0048812
DBNL	GO:0007416
DBNL	GO:0097178
DBNL	GO:0005886
DBNL	GO:0005737
DBNL	GO:0005856
DBNL	GO:0030425
DBNL	GO:0000139
DBNL	GO:0045202
DBNL	GO:0030864
DBNL	GO:0005768
DBNL	GO:0043005
DBNL	GO:0014069
DBNL	GO:0043226
DBNL	GO:0045211
DBNL	GO:0030027
DBNL	GO:0005769
DBNL	GO:0001726
DBNL	GO:0005938
DBNL	GO:0043204
DBNL	GO:0005884
DBNL	GO:0030665
DBNL	GO:0002102
DBNL	GO:0045773
DBNL	GO:0030833
DBNL	GO:0030427
DBNL	GO:0061003
DBNL	GO:0098974
DBNL	GO:0070161
DBNL	GO:0019904
DBNL	GO:0016601
DBNL	GO:0071800
DBNL	GO:0043231
TRAF6	GO:0008270
TRAF6	GO:0005515
TRAF6	GO:0007165
TRAF6	GO:0042981
TRAF6	GO:0004842
TRAF6	GO:0005164
TRAF6	GO:0016567
TRAF6	GO:0043122
TRAF6	GO:0005634
TRAF6	GO:0005737
TRAF6	GO:0046872
TRAF6	GO:0016740
TRAF6	GO:0006974
TRAF6	GO:0005811
TRAF6	GO:0005938
TRAF6	GO:0035556
TRAF6	GO:0019901
TRAF6	GO:0031435
TRAF6	GO:0031624
TRAF6	GO:0031625
TRAF6	GO:0031996
TRAF6	GO:0042802
TRAF6	GO:0042826
TRAF6	GO:0043422
TRAF6	GO:0047485
TRAF6	GO:0061630
TRAF6	GO:0000122
TRAF6	GO:0000209
TRAF6	GO:0001503
TRAF6	GO:0001701
TRAF6	GO:0001843
TRAF6	GO:0002637
TRAF6	GO:0002726
TRAF6	GO:0006955
TRAF6	GO:0007249
TRAF6	GO:0007250
TRAF6	GO:0009887
TRAF6	GO:0019886
TRAF6	GO:0030316
TRAF6	GO:0031666
TRAF6	GO:0032147
TRAF6	GO:0032735
TRAF6	GO:0032743
TRAF6	GO:0032755
TRAF6	GO:0042088
TRAF6	GO:0042102
TRAF6	GO:0042475
TRAF6	GO:0043011
TRAF6	GO:0043123
TRAF6	GO:0043507
TRAF6	GO:0045453
TRAF6	GO:0045672
TRAF6	GO:0045892
TRAF6	GO:0045944
TRAF6	GO:0046849
TRAF6	GO:0048468
TRAF6	GO:0050852
TRAF6	GO:0051091
TRAF6	GO:0051092
TRAF6	GO:0051865
TRAF6	GO:0070498
TRAF6	GO:0070534
TRAF6	GO:0070555
TRAF6	GO:0071222
TRAF6	GO:0071345
TRAF6	GO:0097400
TRAF6	GO:1901224
TRAF6	GO:1904996
TRAF6	GO:2000679
TRAF6	GO:0005829
TRAF6	GO:0005886
TRAF6	GO:0009898
TRAF6	GO:0032991
TRAF6	GO:0035631
TRAF6	GO:0048471
RNase_MRP	GO:0090502
RNase_MRP	GO:0000171
RNase_MRP	GO:0006364
RNase_MRP	GO:0000172
FOXL1	GO:0006355
FOXL1	GO:0003700
FOXL1	GO:0043565
FOXL1	GO:0000978
FOXL1	GO:0000981
FOXL1	GO:0003677
FOXL1	GO:0006357
FOXL1	GO:0005634
FOXL1	GO:0030154
FOXL1	GO:0009653
FOXL1	GO:0007495
FOXL1	GO:0007507
FOXL1	GO:0030111
FOXL1	GO:0030166
FOXL1	GO:0061146
FOXC2	GO:0006355
FOXC2	GO:0003700
FOXC2	GO:0043565
FOXC2	GO:0000978
FOXC2	GO:0000981
FOXC2	GO:0003677
FOXC2	GO:0006357
FOXC2	GO:0005634
FOXC2	GO:0030154
FOXC2	GO:0009653
FOXC2	GO:0016604
FOXC2	GO:0005654
FOXC2	GO:1902257
FOXC2	GO:0120163
FOXC2	GO:0097746
FOXC2	GO:0090050
FOXC2	GO:0072144
FOXC2	GO:0072112
FOXC2	GO:0072011
FOXC2	GO:0060038
FOXC2	GO:0055010
FOXC2	GO:0048844
FOXC2	GO:0048704
FOXC2	GO:0048703
FOXC2	GO:0048701
FOXC2	GO:0048343
FOXC2	GO:0048341
FOXC2	GO:0048010
FOXC2	GO:0046620
FOXC2	GO:0045944
FOXC2	GO:0045893
FOXC2	GO:0043010
FOXC2	GO:0035470
FOXC2	GO:0035050
FOXC2	GO:0033630
FOXC2	GO:0030199
FOXC2	GO:0014032
FOXC2	GO:0010595
FOXC2	GO:0009725
FOXC2	GO:0008286
FOXC2	GO:0008283
FOXC2	GO:0007507
FOXC2	GO:0007219
FOXC2	GO:0003275
FOXC2	GO:0003007
FOXC2	GO:0001974
FOXC2	GO:0001946
FOXC2	GO:0001945
FOXC2	GO:0001822
FOXC2	GO:0001756
FOXC2	GO:0001657
FOXC2	GO:0001656
FOXC2	GO:0001569
FOXC2	GO:0001568
FOXC2	GO:0001503
FOXC2	GO:0001501
FOXC2	GO:0000122
FOXC2	GO:1990841
FOXC2	GO:1990837
FOXC2	GO:0042802
FOXC2	GO:0031490
FOXC2	GO:0001228
FOXC2	GO:0001216
FOXC2	GO:0000977
FOXC2	GO:0000976
KCNH4	GO:0016020
KCNH4	GO:0006811
KCNH4	GO:0055085
KCNH4	GO:0005249
KCNH4	GO:0006813
KCNH4	GO:0005216
KCNH4	GO:0016021
KCNH4	GO:0005887
KCNH4	GO:0005267
KCNH4	GO:0071805
KCNH4	GO:0005244
KCNH4	GO:0034765
KCNH4	GO:0042391
PRR5L	GO:0031932
PRR5L	GO:0090316
PRR5L	GO:0061014
PRR5L	GO:0038203
PRR5L	GO:0034599
PRR5L	GO:0014068
PRR5L	GO:0014065
PRR5L	GO:0010762
PRR5L	GO:0006468
PRR5L	GO:0001934
PRR5L	GO:0001933
PRR5L	GO:0031625
PRR5L	
TMOD1	GO:0051015
TMOD1	GO:0005523
TMOD1	GO:0051694
TMOD1	GO:0005856
