Gene name	GO term accession
FOXC1	GO:1990869
FOXC1	GO:0005654
FOXC1	GO:0005829
FOXC1	GO:0001228
FOXC1	GO:0000976
FOXC1	GO:0000978
FOXC1	GO:0001701
FOXC1	GO:0042475
FOXC1	GO:0000792
FOXC1	GO:0048513
FOXC1	GO:0061629
FOXC1	GO:0140297
FOXC1	GO:0003275
SCML4	GO:0005634
YEATS4	GO:0005634
YEATS4	GO:0006355
YEATS4	GO:0008022
YEATS4	GO:0043967
YEATS4	GO:0043968
YEATS4	GO:0005654
YEATS4	GO:0031965
YEATS4	GO:0035267
YEATS4	GO:0043229
YEATS4	GO:0070577
YEATS4	GO:0140030
YEATS4	GO:0051726
YEATS4	GO:1905168
YEATS4	GO:0000786
ACADL	GO:0005759
ACADL	GO:0016491
ACADL	GO:0003995
ACADL	GO:0016627
ACADL	GO:0050660
ACADL	GO:0004466
ACADL	GO:0042758
GALNT2	GO:0048471
GALNT2	GO:0006493
GALNT2	GO:0005794
GALNT2	GO:0016266
GALNT2	GO:0004653
GALNT2	GO:0030145
GALNT2	GO:0018242
GALNT2	GO:0018243
GALNT2	GO:0005795
GALNT2	GO:0051604
GALNT2	GO:0016020
GALNT2	GO:0016740
GALNT2	GO:0016757
GALNT2	GO:0006486
GALNT2	GO:0000139
GALNT2	GO:0030246
GPR83	GO:0005886
GPR83	GO:0004930
GPR83	GO:0007186
GPR83	GO:0005929
GPR83	GO:0007218
GPR83	GO:0097730
GPR83	GO:0051384
GPR83	GO:0008188
GPR83	GO:0007631
GPR83	GO:0007200
GPR83	GO:0004983
GPR83	GO:0016021
PTPRC	GO:0004725
PTPRC	GO:0042100
PTPRC	GO:0006470
PTPRC	GO:0009986
PTPRC	GO:0005925
PTPRC	GO:0009897
PTPRC	GO:0071944
PTPRC	GO:0005886
PTPRC	GO:0019901
PTPRC	GO:0000165
PTPRC	GO:0043410
PTPRC	GO:0030890
PTPRC	GO:0097191
PTPRC	GO:0050731
PTPRC	GO:0002244
PTPRC	GO:0051209
PTPRC	GO:0045059
PTPRC	GO:0045060
PTPRC	GO:0045582
PTPRC	GO:0050852
PTPRC	GO:0046777
PTPRC	GO:0018108
PTPRC	GO:0045121
PTPRC	GO:0016311
PTPRC	GO:0008201
PTPRC	GO:0030183
PTPRC	GO:0051726
PTPRC	GO:0030217
PTPRC	GO:0042102
PTPRC	GO:0050853
PTPRC	GO:0043406
PTPRC	GO:0010468
PTPRC	GO:0001916
PTPRC	GO:0002711
PTPRC	GO:0002923
PTPRC	GO:0002925
PTPRC	GO:0007159
PTPRC	GO:0031953
PTPRC	GO:0034113
PTPRC	GO:0042098
PTPRC	GO:0045588
PTPRC	GO:0046641
PTPRC	GO:0048304
PTPRC	GO:0050732
PTPRC	GO:0051607
PTPRC	GO:2001236
PTPRC	GO:2001238
PTPRC	GO:0005102
PTPRC	GO:0030506
PTPRC	GO:0030507
PTPRC	GO:0043395
PTPRC	GO:0001779
PTPRC	GO:0001915
PTPRC	GO:0001960
PTPRC	GO:0006469
PTPRC	GO:0006933
PTPRC	GO:0031668
PTPRC	GO:0032677
PTPRC	GO:0032760
PTPRC	GO:0035584
PTPRC	GO:0044770
PTPRC	GO:0044855
PTPRC	GO:0046425
PTPRC	GO:0048539
PTPRC	GO:0048864
PTPRC	GO:0050764
PTPRC	GO:0050857
PTPRC	GO:0061097
PTPRC	GO:0061099
PTPRC	GO:0070373
PTPRC	GO:0070374
PTPRC	GO:1903615
PTPRC	GO:1905451
PTPRC	GO:2000473
PTPRC	GO:2000648
PTPRC	GO:0032059
PTPRC	GO:0098857
PTPRC	GO:0002639
PTPRC	GO:0016791
PTPRC	GO:0005515
PTPRC	GO:0032703
PTPRC	GO:0032743
PTPRC	GO:0042492
PTPRC	GO:0046633
PTPRC	GO:0016020
PTPRC	GO:0016787
PTPRC	GO:0004721
GALNTL6	GO:0016020
GALNTL6	GO:0016740
GALNTL6	GO:0016757
GALNTL6	GO:0006486
GALNTL6	GO:0005794
GALNTL6	GO:0000139
GALNTL6	GO:0030246
GALNTL6	GO:0004653
GALNTL6	GO:0018243
SEC63	GO:0016020
SEC63	GO:0005783
SEC63	GO:0015031
SEC63	GO:0001889
SEC63	GO:0006614
SEC63	GO:0006620
SEC63	GO:0006807
SEC63	GO:0010259
SEC63	GO:0031204
DCBLD1	GO:0016020
LRRC8D	GO:0016020
LRRC8D	GO:0005886
LRRC8D	GO:0006811
LRRC8D	GO:0098656
LRRC8D	GO:0005515
LRRC8D	GO:0005737
LRRC8D	GO:0015810
LRRC8D	GO:0001678
LRRC8D	GO:0005225
LRRC8D	GO:0034214
LRRC8D	GO:0034702
LRRC8D	GO:0015734
LRRC8D	GO:0071470
ORC1	GO:0005654
ORC1	GO:0000781
ORC1	GO:0000808
ORC1	GO:0005664
ORC1	GO:0003682
ORC1	GO:0016887
ORC1	GO:0005524
ORC1	GO:0003677
ORC1	GO:0005634
ORC1	GO:0000166
ORC1	GO:0006260
CHST9	GO:0016020
CHST9	GO:0016740
CHST9	GO:0005794
CHST9	GO:0000139
CHST9	GO:0008146
CHST9	GO:0016051
CHST9	GO:0005975
CHST9	GO:0001537
CHST9	GO:0006790
CHST9	GO:0016021
FOXQ1	GO:0000978
FOXQ1	GO:0001227
FOXQ1	GO:0000122
FOXQ1	GO:0031069
FOXQ1	GO:0043524
FOXQ1	GO:1990837
FOXQ1	GO:0043565
FOXQ1	GO:0003700
FOXQ1	GO:0006355
FRS2	GO:0016020
FRS2	GO:0005911
FRS2	GO:0005886
FRS2	GO:0005737
FRS2	GO:0060527
FRS2	GO:0030900
FRS2	GO:0043410
FRS2	GO:0005168
FRS2	GO:0002088
FRS2	GO:0007169
FRS2	GO:2000726
FRS2	GO:0042981
FRS2	GO:0003281
FRS2	GO:0007405
FRS2	GO:0005068
FRS2	GO:0001759
FRS2	GO:0008543
FRS2	GO:0050678
FRS2	GO:0001702
FRS2	GO:0005912
FRS2	GO:0005104
FRS2	GO:0008595
FRS2	GO:0046619
FRS2	GO:0070307
FRS2	GO:0070372
RBM43	GO:0003723
RBM43	GO:0003676
DHX30	GO:0004386
DHX30	GO:0003676
DHX30	GO:0005524
DHX30	GO:0003723
DHX30	GO:0016787
DHX30	GO:0000166
DHX30	GO:0003724
DHX30	GO:0005737
DHX30	GO:0003682
DHX30	GO:0005829
DHX30	GO:0005739
DHX30	GO:0007417
DHX30	GO:1902775
DHX30	GO:0035770
DHX30	GO:0042645
DHX30	GO:0003725
MYL1	GO:0005509
MYL1	GO:0008307
MYL1	GO:0006936
MYL1	GO:0030016
MRE11	GO:0005634
MRE11	GO:0016787
MRE11	GO:0006281
MRE11	GO:0006974
MRE11	GO:0090305
MRE11	GO:0006302
MRE11	GO:0030870
MRE11	GO:0030145
MRE11	GO:0004518
MRE11	GO:0004519
MRE11	GO:0004520
MRE11	GO:0004527
MRE11	GO:0051321
MRE11	GO:0007095
MRE11	GO:0007129
MRE11	GO:0008283
MRE11	GO:0031573
MRE11	GO:0051276
MRE11	GO:0016605
MRE11	GO:0008296
MRE11	GO:0000014
MRE11	GO:0003677
MRE11	GO:0003678
MRE11	GO:0008022
MRE11	GO:0008408
MRE11	GO:0008409
MRE11	GO:0042802
MRE11	GO:0000724
MRE11	GO:0006303
MRE11	GO:0007062
MRE11	GO:0031860
MRE11	GO:0031954
MRE11	GO:0032206
MRE11	GO:0032508
MRE11	GO:0033674
MRE11	GO:0043066
MRE11	GO:0110025
MRE11	GO:0000781
MRE11	GO:0005654
MRE11	GO:0005657
MRE11	GO:0005737
MRE11	GO:0035861
MRE11	GO:0070533
AADAT	GO:0003824
AADAT	GO:0009058
AADAT	GO:0030170
AADAT	GO:0097052
AADAT	GO:0016212
AADAT	GO:0042803
AADAT	GO:0047536
AADAT	GO:0006103
AADAT	GO:0006536
AADAT	GO:0070189
AADAT	GO:0047315
AADAT	GO:0047958
AADAT	GO:0050094
DSCC1	GO:0016020
DSCC1	GO:0006260
DSCC1	GO:0032508
DSCC1	GO:0007064
DSCC1	GO:0003689
DSCC1	GO:0017116
DSCC1	GO:0006275
DSCC1	GO:0034088
DSCC1	GO:0034421
DSCC1	GO:1900264
DSCC1	GO:0000775
DSCC1	GO:0000785
DSCC1	GO:0005654
DSCC1	GO:0031390
PGBD5	GO:0005634
PGBD5	GO:0005654
PGBD5	GO:0004803
PGBD5	GO:0098038
ATP6V1G3	GO:0005886
ATP6V1G3	GO:0005829
ATP6V1G3	GO:0051117
ATP6V1G3	GO:0016471
ATP6V1G3	GO:0046961
ATP6V1G3	GO:1902600
OSTM1	GO:0016020
OSTM1	GO:0030316
OSTM1	GO:0005829
OSTM1	GO:0030321
OSTM1	GO:0034707
ZNF326	GO:0005634
ZNF326	GO:0003677
ZNF326	GO:0000993
ZNF326	GO:0032784
ZNF326	GO:0043484
ZNF326	GO:0005654
ZNF326	GO:0043231
ZNF326	GO:0044609
ZNF326	GO:0043229
CRY1	GO:0003690
CRY1	GO:0019902
CRY1	GO:0000122
CRY1	GO:0045892
CRY1	GO:0005634
CRY1	GO:0016922
CRY1	
CDH2	GO:0016020
CDH2	GO:0005886
CDH2	GO:0005509
CDH2	GO:0007155
CDH2	GO:0098609
CDH2	GO:0007156
CDH2	GO:0009966
CDH2	GO:0005737
CDH2	GO:0030054
CDH2	GO:0019899
CDH2	GO:0007043
CDH2	GO:0019903
CDH2	GO:0009986
CDH2	GO:0005911
CDH2	GO:0005912
CDH2	GO:0019901
CDH2	GO:0042802
CDH2	GO:0021987
CDH2	GO:0043410
CDH2	GO:0016324
CDH2	GO:0016327
CDH2	GO:0003723
CDH2	GO:0090090
CDH2	GO:0030057
CDH2	GO:0030027
CDH2	GO:0051146
CDH2	GO:0072659
CDH2	GO:0030864
CDH2	GO:0045202
CDH2	GO:0048854
CDH2	GO:0016323
CDH2	GO:0014069
CDH2	GO:0008013
CDH2	GO:0048514
CDH2	GO:0044331
CDH2	GO:0007157
CDH2	GO:0016339
CDH2	GO:0016477
CDH2	GO:0021537
CDH2	GO:0048872
CDH2	GO:0060019
CDH2	GO:0060563
CDH2	GO:0070445
CDH2	GO:0045294
CDH2	GO:0045295
CDH2	GO:0010001
CDH2	GO:0097118
CDH2	GO:0097150
CDH2	GO:1902897
CDH2	GO:2000809
CDH2	GO:0005916
CDH2	GO:0014704
CDH2	GO:0016342
CDH2	GO:0042383
CDH2	GO:0044853
CDH2	GO:0014032
CDH2	GO:0090497
CDH2	GO:0003323
CDH2	GO:0097091
GOPC	GO:0043004
GOPC	GO:0005794
GOPC	GO:0005515
GOPC	GO:0042802
GOPC	GO:0044325
GOPC	GO:0010360
GOPC	GO:2000009
GOPC	GO:0005737
GOPC	GO:0016020
GOPC	GO:0030140
GOPC	GO:0032991
GOPC	GO:0140313
SNRK	GO:0000166
SNRK	GO:0005524
SNRK	GO:0004672
SNRK	GO:0006468
SNRK	GO:0000287
SNRK	GO:0004674
MFAP3L	GO:0005634
MFAP3L	GO:0005886
MFAP3L	GO:0005737
MFAP3L	GO:0005654
MFAP3L	GO:0030054
CCT2	GO:0006457
CCT2	GO:0005737
CCT2	GO:0000166
CCT2	GO:0005829
CCT2	GO:0051082
CCT2	GO:0005524
CCT2	GO:0016887
CCT2	GO:0005832
CCT2	GO:0140662
CCT2	GO:0005874
CCT2	GO:0031625
CCT2	GO:0050821
CCT2	GO:0007339
CCT2	GO:1901998
CCT2	GO:0032212
CCT2	GO:1904851
CCT2	GO:0044297
CCT2	GO:0051973
CCT2	GO:0044183
CCT2	GO:0051086
CCT2	GO:0051131
CCT2	GO:0090666
CCT2	GO:1904874
CCT2	GO:0002199
CCT2	GO:0061077
LANCL1	GO:0008270
LANCL1	GO:0043295
LANCL1	GO:0004364
LANCL1	GO:0017124
LANCL1	GO:0050750
LANCL1	GO:0043523
LANCL1	GO:1903203
LANCL1	GO:0005975
LANCL1	GO:0031179
NEK7	GO:0006468
NEK7	GO:0004672
NEK7	GO:0005524
NEK7	GO:0005634
NEK7	GO:0005737
NEK7	GO:0004674
NEK7	GO:0005654
NEK7	GO:0032212
NEK7	GO:0051973
NEK7	GO:1904355
NEK7	GO:1900227
NEK7	GO:0007346
NEK7	GO:0035865
NEK7	GO:0140677
NEK7	GO:0046872
NEK7	GO:0000166
NMI	GO:0005634
NMI	GO:0016020
NMI	GO:0005737
NMI	GO:0005615
NMI	GO:0008285
NMI	GO:0005654
NMI	GO:0005829
NMI	GO:0042802
NMI	GO:0045089
NMI	GO:0034142
NMI	GO:0009615
NMI	GO:0050729
NMI	GO:0002281
NMI	GO:1901223
NMI	GO:0045824
NMI	GO:0032480
NMI	GO:1902524
NMI	GO:1901224
NMI	GO:0060333
NMI	GO:0070936
NMI	GO:0006366
NMI	GO:0003712
NMI	GO:0032687
NMI	GO:0032688
SNX3	GO:0005829
SNX3	GO:0005769
SNX3	GO:0030136
SNX3	GO:0010008
SNX3	GO:0019903
SNX3	GO:0031901
SNX3	GO:0030904
SNX3	GO:0005737
SNX3	GO:0030111
SNX3	GO:0042177
SNX3	GO:0009617
SNX3	GO:0046597
SNX3	GO:0032266
SNX3	GO:0051224
SNX3	GO:0010324
SNX3	GO:0032009
SNX3	GO:0022615
SNX3	GO:0050765
SNX3	GO:0070676
SNX3	GO:2000642
SNX3	GO:0035091
SNX3	GO:1905394
COG2	GO:0016020
COG2	GO:0005794
COG2	GO:0015031
COG2	GO:0007030
COG2	GO:0005795
COG2	GO:0006891
COG2	GO:0017119
COG2	GO:0000301
COG2	GO:0070085
HPF1	GO:0006974
HPF1	GO:0042393
HPF1	GO:0010835
HPF1	GO:0005634
HPF1	GO:0003682
HPF1	GO:0006302
HPF1	GO:0031056
HPF1	GO:0000785
HPF1	GO:0090734
HPF1	GO:0140768
	GO:0017053
	GO:0042826
GPR176	GO:0007186
GPR176	GO:0004930
GPR176	GO:0016021
GPR176	GO:0016020
GPR176	GO:0007193
GPR176	GO:0048512
GPR176	GO:0005886
	GO:0030512
	GO:0005614
BARHL2	GO:0045944
BARHL2	GO:0001228
BARHL2	GO:0005634
BARHL2	GO:0001764
BARHL2	GO:0045727
BARHL2	GO:0030516
BARHL2	GO:0045165
BARHL2	GO:0030182
BARHL2	GO:0001709
BARHL2	GO:1990837
BARHL2	GO:0000981
BARHL2	GO:0006355
BARHL2	GO:0003677
BARHL2	GO:0035881
CC2D1B	GO:0000978
CC2D1B	GO:0001227
CC2D1B	GO:0000122
CC2D1B	GO:0005654
CC2D1B	GO:0043231
LRRC10	GO:0005634
LRRC10	GO:0005739
LRRC10	GO:0005856
LRRC10	GO:0030017
LRRC10	GO:0003779
LRRC10	GO:0030016
LRRC10	GO:0055013
LRRC10	GO:0051393
LRRC10	GO:0005515
SLC35B2	GO:0016020
SLC35B2	GO:0005794
SLC35B2	GO:0000139
SLC35B2	GO:0046964
SLC35B2	GO:0046963
SLC35B2	GO:0055085
SLC35B2	GO:0005515
ANKRD49	GO:0005515
MTERF2	GO:0003677
MTERF2	GO:0005739
MTERF2	GO:0042645
MTERF2	GO:0003690
MTERF2	GO:0006355
CLCN3	GO:0016020
CLCN3	GO:0005886
CLCN3	GO:0005764
CLCN3	GO:0005765
CLCN3	GO:0005768
CLCN3	GO:0031902
CLCN3	GO:0006811
CLCN3	GO:0055085
CLCN3	GO:0006821
CLCN3	GO:0010008
CLCN3	GO:0005247
CLCN3	GO:0031901
CLCN3	GO:0005254
CLCN3	GO:0015297
CLCN3	GO:0030165
CLCN3	GO:0072320
CLCN3	GO:0006911
CLCN3	GO:0008344
CLCN3	GO:0035249
CLCN3	GO:0045494
CLCN3	GO:0045794
CLCN3	GO:0051932
CLCN3	GO:0070050
CLCN3	GO:0097401
CLCN3	GO:1902476
CLCN3	GO:1903428
CLCN3	GO:0005769
CLCN3	GO:0005770
CLCN3	GO:0005794
CLCN3	GO:0008021
CLCN3	GO:0009897
CLCN3	GO:0012506
CLCN3	GO:0030141
CLCN3	GO:0031410
CLCN3	GO:0042581
CLCN3	GO:0043231
CLCN3	GO:0043679
CLCN3	GO:0045335
CLCN3	GO:0055037
CLCN3	GO:0098978
EXOC2	GO:0006893
EXOC2	GO:0000145
EXOC2	GO:0006904
EXOC2	GO:0019901
EXOC2	GO:0031267
EXOC2	GO:0047485
EXOC2	GO:2000535
EXOC2	GO:0015031
EXOC2	GO:0006887
ADCK2	GO:0006468
ADCK2	GO:0004672
ADCK2	GO:0005524
ADCK2	
TMEM263	
DCSTAMP	GO:0016020
DCSTAMP	GO:0030308
DCSTAMP	GO:0030316
DCSTAMP	GO:0034241
DCSTAMP	GO:0036006
DCSTAMP	GO:0043011
DCSTAMP	GO:0045657
DCSTAMP	GO:0045780
DCSTAMP	GO:0061025
DCSTAMP	GO:0071353
DCSTAMP	GO:0071356
DCSTAMP	GO:0072675
DCSTAMP	GO:0005789
DCSTAMP	GO:0009986
DCSTAMP	GO:0010008
DCSTAMP	GO:0016021
NUS1	GO:0016020
NUS1	GO:0016740
NUS1	GO:0006486
NUS1	GO:0005783
NUS1	GO:0004659
NUS1	GO:0016765
NUS1	GO:0045547
NUS1	GO:0006489
NUS1	GO:0019408
NUS1	GO:0032383
NUS1	GO:0035268
NUS1	GO:0038084
NUS1	GO:0042632
NUS1	GO:0043536
NUS1	GO:0051000
NUS1	GO:0055092
NUS1	GO:0005789
NUS1	GO:1904423
	GO:0030057
FSIP1	
C11orf97	
NR2E1	GO:0003677
NR2E1	GO:0046872
NR2E1	GO:0005634
NR2E1	GO:0008270
NR2E1	GO:0006355
NR2E1	GO:0003700
NR2E1	GO:0043565
NR2E1	GO:0006351
NR2E1	GO:0000122
NR2E1	GO:0030198
NR2E1	GO:0043010
NR2E1	GO:0001228
NR2E1	GO:0043066
NR2E1	GO:0007420
NR2E1	GO:0021764
NR2E1	GO:0021987
NR2E1	GO:0048712
NR2E1	GO:0008284
NR2E1	GO:0000978
NR2E1	GO:0001525
NR2E1	GO:0001662
NR2E1	GO:0007601
NR2E1	GO:2000178
NR2E1	GO:0042826
NR2E1	GO:0002118
NR2E1	GO:0045665
NR2E1	GO:0035019
NR2E1	GO:0045165
NR2E1	GO:0021542
NR2E1	GO:0021772
NR2E1	GO:0021819
NR2E1	GO:0021872
NR2E1	GO:0021895
NR2E1	GO:0021960
NR2E1	GO:0035176
NR2E1	GO:0045766
NR2E1	GO:0045787
NR2E1	GO:0048814
NR2E1	GO:0051128
NR2E1	GO:0060041
NR2E1	GO:0060164
NR2E1	GO:0060291
NR2E1	GO:0090049
NR2E1	GO:0001227
NR2E1	GO:0019899
NR2E1	GO:2000179
NR2E1	GO:2000648
NR2E1	GO:0008283
NR2E1	GO:0007405
NR2E1	GO:0030182
NR2E1	GO:0006915
NR2E1	GO:0002052
NR2E1	GO:0048708
NR2E1	GO:1990837
NR2E1	GO:0061351
NR2E1	GO:0043615
TMEM151B	GO:0016020
DPYS	GO:0016787
DPYS	GO:0005737
DPYS	GO:0016810
DPYS	GO:0004157
DPYS	GO:0051219
DPYS	GO:0006208
DPYS	GO:0006212
DPYS	GO:0006248
DPYS	GO:0006249
DPYS	GO:0046050
DPYS	GO:0046079
DPYS	GO:0005829
DEPTOR	GO:0032007
DEPTOR	GO:0006469
DEPTOR	GO:0035556
DEPTOR	GO:0005515
DEPTOR	GO:0045792
DEPTOR	GO:2001236
DEPTOR	GO:1903940
DEPTOR	GO:1904262
BEST3	GO:0016020
BEST3	GO:0005886
BEST3	GO:0006811
BEST3	GO:1902476
BEST3	GO:0005254
BEST3	GO:0006821
BEST3	GO:0034707
BEST3	GO:0015698
BEST3	GO:0043271
FUT4	GO:0005802
FUT4	GO:0046920
FUT4	GO:0071944
FUT4	GO:0009986
FUT4	GO:1903238
FUT4	GO:0009311
FUT4	GO:0017083
FUT4	GO:0008417
FUT4	GO:1903037
FUT4	GO:0006486
FUT4	GO:0016020
FUT4	GO:0097022
FUT4	GO:1902624
AGT	GO:0005576
AGT	GO:0005615
AGT	GO:0004867
AGT	GO:0031702
AGT	GO:0031703
AGT	GO:0001822
AGT	GO:0003014
AGT	GO:0003081
AGT	GO:0007186
AGT	GO:0008217
AGT	GO:0010536
AGT	GO:0010595
AGT	GO:0014068
AGT	GO:0043407
AGT	GO:0045742
AGT	GO:0045893
AGT	GO:0050731
AGT	GO:0051387
AGT	GO:0061098
AGT	GO:0090190
AGT	GO:1901201
AGT	GO:1903598
AGT	GO:1903779
AGT	GO:2001238
AGT	GO:0097746
AGT	GO:0042310
AGT	GO:0010744
AGT	GO:0051247
AGT	GO:1905920
RIC8B	GO:0005813
RIC8B	GO:0005829
RIC8B	GO:0005886
RIC8B	GO:0005737
RIC8B	GO:0005085
RIC8B	GO:0001965
RIC8B	
POMGNT2	GO:0016757
POMGNT2	GO:0005515
POMGNT2	GO:0005783
POMGNT2	GO:0006493
POMGNT2	GO:0035269
POMGNT2	GO:0001764
POMGNT2	GO:0008375
POMGNT2	GO:0097363
POMGNT2	GO:0016020
POMGNT2	GO:0016740
POMGNT2	GO:0006486
POMGNT2	GO:0005789
ZFYVE9	GO:0046872
ZFYVE9	GO:0016020
ZFYVE9	GO:0005737
ZFYVE9	GO:0005829
ZFYVE9	GO:0005768
ZFYVE9	GO:0005769
ZFYVE9	GO:0005545
ZFYVE9	GO:0031901
ZFYVE9	GO:0043231
ZFYVE9	GO:0019904
ZFYVE9	GO:0007179
ZFYVE9	GO:0032991
TNFAIP6	GO:0007155
TNFAIP6	GO:0005540
TNFAIP6	GO:0050728
TNFAIP6	GO:0030212
TNFAIP6	GO:0090024
TNFAIP6	GO:0001968
TNFAIP6	GO:0005509
TNFAIP6	GO:0030514
TNFAIP6	GO:0045668
TNFAIP6	GO:0045671
TNFAIP6	GO:1903911
TNFAIP6	GO:1905590
TNFAIP6	GO:0005576
TNFAIP6	GO:0001550
LRP12	GO:0001764
LRP12	GO:0031175
LRP12	GO:0005515
LRP12	GO:0005886
TCTE1	GO:0030317
TCTE1	GO:0036126
TCTE1	GO:0005515
ZNF644	
ZNF644	GO:0006357
ZNF644	GO:0000978
ZNF644	GO:0000981
ZNF644	GO:0001222
CAPN9	GO:0046872
CAPN9	GO:0008233
CAPN9	GO:0016787
CAPN9	GO:0006508
CAPN9	GO:0005509
CAPN9	GO:0008234
CAPN9	GO:0004198
CAPN9	GO:0007586
AFG1L	GO:0000166
AFG1L	GO:0005524
AFG1L	GO:0016887
AFG1L	GO:0006123
AFG1L	GO:0007005
AFG1L	GO:0035694
AFG1L	GO:0005739
AFG1L	GO:0031966
SLC35F1	GO:0022857
SLC35F1	GO:0055085
SLC35F1	GO:0016021
RAB3IP	GO:0005085
RAB3IP	GO:0006612
RAB3IP	GO:0005634
RAB3IP	GO:0005829
CPS1	GO:0006541
CPS1	GO:0006207
CPS1	GO:0004088
CPS1	GO:0046872
CPS1	GO:0005524
CPS1	GO:0006807
CPS1	GO:0005739
CPS1	GO:0005730
CPS1	GO:0032496
CPS1	GO:0042645
CPS1	GO:0004087
CPS1	GO:0072341
CPS1	GO:0019433
CPS1	GO:0042311
CPS1	GO:0046209
CPS1	GO:0050667
CPS1	GO:0070409
CPS1	GO:0071242
CPS1	GO:0000166
CPS1	GO:0016874
CPS1	GO:0003824
CPS1	GO:0008152
C1orf198	GO:0005829
THBS1	GO:0005509
THBS1	GO:0007155
THBS1	GO:0005576
THBS1	GO:0008201
THBS1	GO:0001786
THBS1	GO:0001968
THBS1	GO:0005178
THBS1	GO:0017134
THBS1	GO:0030169
THBS1	GO:0043236
THBS1	GO:0070051
THBS1	GO:0070052
THBS1	GO:0001937
THBS1	GO:0001953
THBS1	GO:0002040
THBS1	GO:0002544
THBS1	GO:0002581
THBS1	GO:0002605
THBS1	GO:0006954
THBS1	GO:0006955
THBS1	GO:0008284
THBS1	GO:0009749
THBS1	GO:0010595
THBS1	GO:0010596
THBS1	GO:0010748
THBS1	GO:0010751
THBS1	GO:0010754
THBS1	GO:0010757
THBS1	GO:0010763
THBS1	GO:0016477
THBS1	GO:0016525
THBS1	GO:0018149
THBS1	GO:0030194
THBS1	GO:0030335
THBS1	GO:0030511
THBS1	GO:0032026
THBS1	GO:0032695
THBS1	GO:0040037
THBS1	GO:0042327
THBS1	GO:0043032
THBS1	GO:0043066
THBS1	GO:0043154
THBS1	GO:0043536
THBS1	GO:0043537
THBS1	GO:0043652
THBS1	GO:0045727
THBS1	GO:0045766
THBS1	GO:0048661
THBS1	GO:0050921
THBS1	GO:0051592
THBS1	GO:0051897
THBS1	GO:0051918
THBS1	GO:0090051
THBS1	GO:1902043
THBS1	GO:1903588
THBS1	GO:1903671
THBS1	GO:2000353
THBS1	GO:2000379
THBS1	GO:2001027
THBS1	GO:0005577
THBS1	GO:0005615
THBS1	GO:0009897
THBS1	GO:0009986
THBS1	GO:0030141
THBS1	GO:0031012
THBS1	GO:0031091
THBS1	GO:0050840
THBS1	GO:0005515
THBS1	GO:0032760
THBS1	GO:0008285
THBS1	GO:0009410
THBS1	GO:0043406
AARS2	GO:0003676
AARS2	GO:0046872
AARS2	GO:0003723
AARS2	GO:0006412
AARS2	GO:0005737
AARS2	GO:0000166
AARS2	GO:0005524
AARS2	GO:0000049
AARS2	GO:0004812
AARS2	GO:0006399
AARS2	GO:0016874
AARS2	GO:0008270
AARS2	GO:0043039
AARS2	GO:0004813
AARS2	GO:0006419
AARS2	GO:0070143
AARS2	GO:0005739
AARS2	GO:0140101
GASK1A	GO:0016020
GASK1A	GO:0005794
GASK1A	GO:0043231
GASK1A	GO:0005576
GASK1A	GO:0005783
AMOTL1	GO:0005923
AMOTL1	GO:0042802
AMOTL1	GO:0008180
AMOTL1	
BTF3L4	
LHX9	GO:0003677
LHX9	GO:0008584
LHX9	GO:0008585
LHX9	GO:0008283
LHX9	GO:1990837
LHX9	GO:0035262
LHX9	GO:0000981
LHX9	GO:0006355
LHX9	GO:0046872
LHX9	GO:0005634
LHX9	GO:0006357
RFX4	GO:0003677
RFX4	GO:0006355
RFX4	GO:0003700
RFX4	GO:0006357
RFX4	GO:0021537
RFX4	GO:0021914
RFX4	GO:0045944
RFX4	GO:0060271
RFX4	GO:0070613
RFX4	GO:0005634
RFX4	GO:0000978
RFX4	GO:0001228
RFX4	GO:1990837
BBS5	GO:0016020
BBS5	GO:0005886
BBS5	GO:0005737
BBS5	GO:0005815
BBS5	GO:0005856
BBS5	GO:0005929
BBS5	GO:0042995
BBS5	GO:0034464
BBS5	GO:0060170
BBS5	GO:0005930
BBS5	GO:0034451
BBS5	GO:0036064
BBS5	GO:0032266
BBS5	GO:0061629
BBS5	GO:0060271
SCCPDH	GO:0016020
SCCPDH	GO:0016491
SCCPDH	GO:0005811
SCCPDH	GO:0030496
ZFPM2	GO:0003677
ZFPM2	GO:0046872
ZFPM2	GO:0005634
ZFPM2	GO:0006357
ZFPM2	GO:0000122
ZFPM2	GO:0045595
ZFPM2	GO:0061629
ZFPM2	GO:0010604
ZFPM2	GO:0009653
ZFPM2	GO:0045893
ZFPM2	GO:0005654
ZFPM2	GO:0045944
ZFPM2	GO:0045892
ZFPM2	GO:0005737
ZFPM2	GO:0007507
ZFPM2	GO:0001701
ZFPM2	GO:0030324
ZFPM2	GO:0001673
ZFPM2	GO:0003714
ZFPM2	GO:0001570
ZFPM2	GO:0003713
ZFPM2	GO:0048568
ZFPM2	GO:0003148
ZFPM2	GO:0045599
ZFPM2	GO:0060548
ZFPM2	GO:0048738
ZFPM2	GO:0060412
ZFPM2	GO:2000020
ZFPM2	GO:2000195
ZFPM2	GO:0060045
ZFPM2	GO:0003221
	GO:0006198
	GO:0004115
	GO:0004114
	GO:0008081
RPL14	GO:0003723
RPL14	GO:0003735
RPL14	GO:0006412
RPL14	GO:0005840
RPL14	GO:0006364
RPL14	GO:0042273
RPL14	GO:0014069
RPL14	GO:1990904
